5.7113,11.689,12.178,12.255,11.399,9.4517,6.8693,5.6261,8.0857,12.314,16.416,19.528,21.204,21.303,19.989,17.741,15.325,13.643,13.201,13.593,13.913,13.477,12.047,9.8274,7.5273,6.5177,7.6706,9.8527,11.884,13.307,14.087,14.403,7.2375
1.3342,3.1086,4.1407,5.3935,6.6798,7.8989,8.9789,9.8595,10.49,10.83,10.857,10.565,9.9698,9.108,8.0349,6.8217,5.5501,4.3068,3.177,2.2398,1.564,1.201,1.1559,1.3852,1.8522,2.5224,3.3385,4.2248,5.0982,5.8776,6.4914,6.8834,3.5091
16.412,22.381,17.587,33.972,23.469,18.233,13.679,5.8491,27.174,29.284,21.941,36.766,34.848,22.406,38.445,30.991,13.652,21.289,26.358,6.4673,26.675,9.686,17.479,23.245,38.17,22.232,22.029,18.854,13.639,14.87,20.116,25.035,27.28
7.186,13.91,12.553,10.389,7.5892,4.5239,2.7254,4.7836,7.9235,10.736,12.808,13.92,13.974,12.984,11.08,8.4909,5.5247,2.586,1.2109,2.9926,4.4851,5.215,5.1851,4.5746,3.7827,3.5,4.1978,5.4733,6.7973,7.9028,8.6921,9.1527,4.6513
0.051258,4.1073,8.1877,12.171,15.913,19.205,21.806,23.492,24.102,23.579,21.998,19.581,16.7,13.876,11.732,10.734,10.763,11.171,11.328,10.89,9.7689,8.0426,5.8968,3.5959,1.6787,2.0159,3.6627,5.1547,6.3075,7.1199,7.6385,7.9202,4.0044
3.494,7.2232,7.76,8.2471,8.3772,7.975,6.9993,5.5238,3.7159,1.871,1.2267,2.6263,4.1524,5.5174,6.7792,8.0436,9.3633,10.689,11.885,12.776,13.208,13.079,12.363,11.11,9.4392,7.5205,5.5536,3.765,2.4477,1.9764,2.2299,2.5827,1.3614
8.7459,17.019,15.647,13.512,10.842,7.9759,5.4478,4.1758,4.6646,5.8028,6.6905,7.143,7.3726,7.8011,8.7523,10.15,11.594,12.622,12.86,12.084,10.241,7.4819,4.3169,3.0193,5.7301,9.0035,11.58,13.029,13.17,12.045,9.9579,7.6236,3.2334
14.617,29.522,29.898,29.316,26.907,22.419,16.4,10.61,9.1721,12.891,16.968,19.25,19.271,17.291,13.994,10.289,7.1303,5.2483,4.5783,4.3327,4.1064,3.9792,3.9749,3.9258,3.8345,4.1194,5.1498,6.6487,8.0885,9.1136,9.6316,9.7809,4.8963
10.084,18.077,12.121,4.2059,8.3775,16.662,21.422,21.532,17.921,13.33,11.861,15.016,19.634,22.9,22.987,19.237,12.707,6.5246,5.8841,7.3931,6.6354,4.2751,2.6035,2.914,3.3431,3.2489,2.5439,2.3726,4.4922,6.6418,7.0854,5.5655,2.0669
16.752,28.187,14.528,4.2229,17.133,25.201,27.847,26.932,23.295,18.115,14.966,14.16,11.298,7.909,9.4717,9.5502,9.1282,17.717,25.393,23.867,13.113,11.362,22.829,26.112,19.322,7.8684,2.5942,6.0108,10.962,18.14,20.983,16.747,5.9209
