0.58303,7.2618,17.603,26.016,21.128,11.806,25.695,24.795,14.573,9.9165,17.145,15.481,10.501,19.685,20.461,16.848,34.132,9.5827,35.847,17.39,22.253,37.251,26.651,6.765,16.135,28.122,10.909,8.9046,13.294,28.73,24.411,34.784,28.535,16.762,47.791,27.911,12.627,11.873,8.4072,10.15,36.953,34.105,17.051,13.231,22.548,12.352,29.701,11.687,32.976,11.16,19.816,20.498,30.173,7.8266,20.402,24.628,21.863,5.6094,19.059,26.108,16.158,11.294,7.8403,3.5216,4.3189
8.3774,13.906,5.7483,6.714,21.399,34.302,40.009,35.001,21.502,10.774,14.138,15.626,15.759,18.667,18.401,12.369,5.1831,10.734,19.682,23.776,18.928,6.8484,7.999,13.577,9.8676,6.0539,12.762,16.813,16.972,14.009,8.3417,3.8403,2.3137,4.5977,11.864,13.881,6.743,7.462,18.316,20.094,12.536,2.0637,3.7558,2.1295,5.2612,10.847,11.761,10.835,16.549,24.432,26.497,19.882,8.4209,8.1048,11.704,7.9173,0.8775,2.7661,2.2008,10.552,19.236,22.824,20.34,14.818,5.8326
5.6592,12.52,15.016,16.871,16.604,13.719,9.8619,10.711,16.649,22.094,24.357,22.791,18.206,12.396,7.417,4.4695,2.8602,2.8122,5.1385,7.5199,8.7718,8.7699,7.9096,6.4596,4.6842,4.7469,7.8701,10.912,11.512,8.4802,1.9669,6.6554,14.9,20.39,21.536,18.286,12.436,8.0303,8.6087,9.5926,8.0581,6.2472,8.617,12.028,12.855,10.241,5.4998,4.9716,9.4971,12.36,12.388,10.403,8.8022,9.8485,12.222,13.782,13.639,11.65,8.0698,3.4507,1.8098,6.2768,9.7986,11.96,6.3395
1.3785,3.7948,6.15,8.8593,11.012,11.772,10.672,7.9633,5.4332,6.8093,10.372,12.973,13.507,11.923,9.154,7.5038,9.0998,12.179,14.794,16.358,16.862,16.373,14.834,12.187,8.646,4.9197,2.5586,2.6302,2.0916,1.4423,5.8141,11.435,16.636,20.024,20.664,18.425,14.336,11.162,12.165,15.486,17.695,17.5,15.135,11.944,9.9275,9.9073,10.21,9.2147,6.5989,3.1766,3.1143,6.467,9.2478,10.907,11.502,11.236,10.261,8.6396,6.4601,3.9437,1.4993,1.153,2.6408,3.5757,1.9404
9.432,18.738,18.087,16.343,13.252,9.4686,6.7412,6.1699,6.0833,5.9426,6.8047,7.4839,6.0348,3.9599,7.7399,12.285,13.042,8.6424,1.873,9.6204,15.835,16.462,11.674,6.1832,8.6022,10.837,8.0175,3.7264,8.7107,12.984,14.073,17.223,25.022,31.73,32.211,25.21,14.019,9.8188,15.559,16.978,11.79,2.9378,7.2258,12.847,13.426,9.7916,5.2525,6.1316,9.6526,11.969,12.838,12.256,10.047,6.5123,4.1853,6.9107,10.08,10.781,8.159,2.9562,5.6425,12.732,18.319,21.604,11.323
5.2467,9.9997,8.5471,6.9566,7.2972,8.8397,8.4875,4.9607,2.1934,7.0588,9.1336,6.5813,0.72964,5.1133,7.5529,6.573,8.487,13.242,14.447,10.365,5.4747,8.2768,9.5453,5.5577,4.2058,9.5801,10.831,7.6563,5.8969,11.955,22.416,34.772,43.638,43.239,32.138,17.284,17.589,23.637,19.631,8.4272,12.742,20.598,18.311,7.2693,8.4572,18.579,21.068,16.725,11.222,10.867,12.005,10.544,7.2999,5.0921,6.4956,9.7776,13.049,15.012,14.777,13.074,12.639,13.928,13.396,9.0741,2.2475
1.5927,3.1795,3.1466,3.1771,3.663,4.9686,6.9383,9.1434,11.155,12.619,13.296,13.084,12.023,10.302,8.2976,6.6751,6.2743,7.0801,8.0362,8.2212,7.2543,5.6631,6.048,9.9191,15.013,19.593,22.533,23.132,21.259,17.63,14.341,14.635,18.572,22.969,25.617,25.637,23.13,19.085,15.383,14.167,15.401,16.822,16.759,14.751,11.203,7.2603,5.3355,6.9404,9.1655,10.387,10.399,9.5282,8.3398,7.4216,7.0926,7.2269,7.4742,7.5509,7.3024,6.6721,5.6829,4.4264,3.0347,1.6569,0.3868
6.5216,12.76,11.87,10.31,8.1082,5.5965,3.9396,4.8526,6.9475,8.5249,8.9255,7.9491,5.7416,2.9703,2.787,5.6892,8.2764,9.7132,9.7318,8.4216,6.2979,4.6342,5.1967,7.089,8.5564,8.853,7.7783,5.4671,2.371,1.9886,5.4527,8.7076,11.382,13.436,14.968,16.084,16.773,16.874,16.15,14.413,11.623,7.9373,3.7503,1.5929,5.2116,8.4813,10.695,11.685,11.505,10.416,8.847,7.3533,6.4547,6.2847,6.4738,6.5934,6.4579,6.0922,5.6078,5.0892,4.5342,3.8841,3.1174,2.3589,0.99725
4.2297,9.2376,10.819,12.005,12.059,10.72,8.0947,4.6006,1.4394,3.596,6.4076,8.0792,8.3298,7.182,4.9179,2.1616,2.0556,4.6068,6.5795,7.4762,7.1785,5.8116,3.7674,2.1742,3.2456,5.238,6.7013,7.2334,6.701,5.1583,3.0185,2.7788,5.9758,9.93,13.787,17.064,19.35,20.314,19.752,17.63,14.125,9.6562,5.1214,3.8846,7.2087,10.457,12.422,12.828,11.744,9.5328,6.8956,5.1432,5.6685,7.4607,9.0626,9.9794,10.199,9.9164,9.3666,8.6789,7.8255,6.7006,5.2761,3.7843,1.51
4.1286,9.1193,10.853,12.154,12.259,10.904,8.2076,4.593,1.2375,3.6704,6.5799,8.2812,8.5121,7.3091,4.9784,2.213,2.257,4.8073,6.7582,7.602,7.2294,5.786,3.6946,2.1688,3.3348,5.2862,6.6644,7.1051,6.5092,4.9675,2.9659,2.9807,6.0753,9.8929,13.644,16.867,19.157,20.175,19.699,17.672,14.246,9.8269,5.3014,3.9555,7.2452,10.549,12.577,13.024,11.94,9.6753,6.915,4.9869,5.4821,7.3777,9.0826,10.077,10.348,10.097,9.5625,8.8807,8.0261,6.8945,5.4624,3.9738,1.6111
