0.65545,1.3035,1.2904,1.2949,1.3404,1.433,1.5555,1.678,1.7711,1.815,1.8023,1.7391,1.6438,1.545,1.4765,1.4665,1.5259,1.6448,1.8024,1.9776,2.1523,2.3116,2.442,2.5313,2.5688,2.5475,2.4649,2.3251,2.1399,1.9304,1.7289,1.578,0.76055
0.32368,0.59962,0.46225,0.26063,0.17556,0.43835,0.76587,1.0835,1.3579,1.5632,1.6796,1.6944,1.6025,1.407,1.1188,0.75562,0.34454,0.15426,0.57609,0.99855,1.3775,1.6939,1.9359,2.0985,2.1838,2.2003,2.1614,2.0845,1.9883,1.8914,1.8098,1.7558,0.86849
0.57933,3.8401,7.1124,6.0033,2.4289,3.9052,4.5632,3.0208,5.4889,4.7514,4.4242,5.6173,4.7412,3.0797,5.2274,4.5776,3.7422,5.5562,5.4789,5.1175,3.1027,2.7351,4.4209,4.8553,3.9421,2.4921,1.5135,2.1917,3.556,2.3782,0.53573,1.7528,0.30484
0.35462,0.61559,0.34826,0.070272,0.54491,1.0401,1.4761,1.7894,1.9324,1.8796,1.6313,1.2143,0.68945,0.3148,0.73324,1.2942,1.7764,2.1315,2.3427,2.4146,2.3688,2.2371,2.0549,1.8558,1.6699,1.5267,1.4558,1.4766,1.5813,1.7333,1.8846,1.9936,1.0165
1.1961,2.4618,2.608,2.7013,2.6312,2.343,1.8467,1.2395,0.85306,1.1824,1.8106,2.3514,2.6733,2.7281,2.5202,2.1016,1.573,1.1068,0.95643,1.1349,1.3426,1.4035,1.2709,0.96459,0.55567,0.28848,0.57662,0.92803,1.1614,1.2486,1.2135,1.1255,0.5397
1.2543,2.4658,2.332,2.0949,1.7443,1.2818,0.72675,0.11808,0.49304,1.043,1.4733,1.7357,1.8013,1.6664,1.3568,0.93471,0.55417,0.60293,0.98238,1.3402,1.5747,1.6636,1.6264,1.5163,1.4074,1.3594,1.3708,1.3811,1.321,1.1484,0.85674,0.474,0.075653
0.38812,0.83787,0.99796,1.2109,1.4391,1.6527,1.8247,1.9294,1.9434,1.8488,1.6375,1.3153,0.91192,0.53103,0.54745,0.96481,1.4172,1.7868,2.0216,2.0942,1.9988,1.7518,1.394,0.99831,0.70256,0.69807,0.90532,1.1033,1.1971,1.1675,1.04,0.88388,0.40454
0.20869,0.68142,1.0322,1.1864,1.0648,0.67065,0.093061,0.64032,1.3087,1.83,2.1211,2.152,1.9487,1.5812,1.1404,0.70347,0.30128,0.12177,0.54594,1.0234,1.4985,1.8991,2.1597,2.2497,2.19,2.0536,1.9385,1.9043,1.9264,1.9362,1.896,1.8297,0.89837
2.5274,4.7751,3.9856,3.0156,2.5818,2.6528,2.2924,1.6027,2.3712,3.6817,3.9931,2.9267,0.9791,1.2852,2.3886,2.2266,1.1169,0.50821,0.98711,1.2538,2.7728,4.7629,5.9755,5.7176,4.0843,2.2864,2.8449,4.2106,4.7257,4.3923,3.6768,3.0644,1.4178
2.8247,4.462,1.8408,2.1825,3.464,2.802,1.025,2.029,3.2854,3.3783,2.7714,2.1921,1.9415,1.7782,1.3551,0.77063,1.2244,2.008,2.2548,1.8805,1.1884,0.91365,1.2631,1.233,0.46403,0.93973,2.1354,2.5633,2.0131,0.89952,0.42548,0.84735,0.47048
